"Reporting starts","Reporting ends","Ad name","Ad delivery","Attribution setting",Results,"Result indicator",Reach,Frequency,"Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Ends,"Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions) (USD)","Link clicks",shop_clicks,"CPC (cost per link click) (USD)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (USD)","Landing page views","Cost per landing page view (USD)",CPMr,ROAS,"3-second video plays rate per impressions","Ad set name","Ad ID","Ad Efficiency Index","Campaign name","Ad set ID"
2026-06-07,2026-07-06,"021626_ItstheweekenderscaleTOF1_v1_WEEKBogo_Evergreen - 001NYS - 002TC - 000WEEK - 003021626_ItstheweekenderscaleTOF1_v1_WEEKBogo_Evergreen - 004MULTI - 005US - 006ReadyToBuy - 007DEMO - 00830s - 009FAI - 010V4 - 011YAWO - 012ENG - 013AAK",active,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,2189,1.094107,181.06,6000,Daily,181.06,Ongoing,Average,Average,"Below average - Bottom 35% of ads",2395,75.599165,54,,3.352963,2.254697,78,3.256785,2.321282,54,3.352963,82.71356784,2.36805479,19.958246,"usa - tof - weekender",120244629374410007,28.62958098,"usa - tof - abo - (WEEK + EXP + DUO)",120242880856550007
2026-06-07,2026-07-06,"020226_WhenDidCarryOnsRefreshTOF1_V1_AIO_Evergreen - 001NYS - 002TC - 000AIO - 003020226_WhenDidCarryOnsRefreshTOF1_V1_AIO_Evergreen - 004ICE - 005US - 006SocialProofTraveler - 007DEMO - 00860s - 009FAI - 010V1A - 011YAWO - 012ENG - 013AAT",active,"7-day click or 1-day view",59,actions:offsite_conversion.fb_pixel_purchase,985127,1.211728,624.40830508,"Using campaign budget",0,36840.09,Ongoing,Average,Average,"Below average - Bottom 20% of ads",1193706,30.861946,30623,,1.20302,2.565372,44199,3.702671,0.833505,31344,1.175347,37.39628495,0.66392129,52.36281,"scaling - all - @nobl",120244637925440007,17.75366962,"usa - tof - all",120203688948410007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - new concepts v12",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410820007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000NDB - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - v5",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410840007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v1",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410860007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v4",inactive,"7-day click or 1-day view",,,14822,1.329173,,"Using campaign budget",0,152.23,Ongoing,Average,Average,"Below average - Bottom 35% of ads",19701,7.727019,75,,2.029733,0.380691,95,0.482209,1.602421,61,2.495574,10.27054379,0,,Canada,120244695410870007,0,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - v7",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410890007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000NDB - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Early Access - v14000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch- v10",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410910007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - v4",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410920007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Early Access - v14000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch- v8",inactive,"7-day click or 1-day view",2,actions:offsite_conversion.fb_pixel_purchase,10082,1.309363,157.03,"Using campaign budget",0,314.06,Ongoing,Average,Average,"Below average - Bottom 35% of ads",13201,23.790622,138,,2.275797,1.045375,227,1.719567,1.383524,131,2.397405,31.15056536,2.76899319,,Canada,120244695410930007,88.89062377,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Early Access - v14000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch - v1",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410940007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch - v13",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410960007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - new concepts v6",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410970007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - new concepts v5",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695410980007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v9",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411000007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v10",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411010007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - v12",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411020007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - v1",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411030007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch - v2",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411040007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v1",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411060007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v7",archived,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,14719,1.243631,211.48,"Using campaign budget",0,211.48,Ongoing,Average,Average,"Below average - Bottom 35% of ads",18305,11.553128,102,,2.073333,0.557225,112,0.611855,1.888214,99,2.136162,14.3678239,3.15675241,,Canada,120244695411070007,219.70984843,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v6",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411080007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v3",inactive,"7-day click or 1-day view",,,5216,1.148773,,"Using campaign budget",0,55.82,Ongoing,Average,Average,"Below average - Bottom 35% of ads",5992,9.315754,33,,1.691515,0.550734,35,0.584112,1.594857,28,1.993571,10.70168712,0,,Canada,120244695411100007,0,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000NDB - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v3",inactive,"7-day click or 1-day view",2,actions:offsite_conversion.fb_pixel_purchase,8428,1.339345,127.34,"Using campaign budget",0,254.68,Ongoing,Average,Average,"Below average - Bottom 35% of ads",11288,22.562013,76,,3.351053,0.673281,99,0.877038,2.572525,72,3.537222,30.21831989,3.81031098,,Canada,120244695411110007,126.09274747,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v5",inactive,"7-day click or 1-day view",,,1013,1.117473,,"Using campaign budget",0,8.21,Ongoing,Average,Average,"Below average - Bottom 35% of ads",1132,7.25265,10,,0.821,0.883392,10,0.883392,0.821,9,0.912222,8.10463968,0,,Canada,120244695411120007,0,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v10",archived,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,0,0,0,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411130007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v4",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411140007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - v3 Beige",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411150007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - v2",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411160007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000NDB- 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Early Access - v14000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch- v5",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411170007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Early Access - v14000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch- v9",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411230007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000BUNDLE - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Early Access - v14000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch- v2",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411250007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch- v6",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411260007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Canada - Canada Launch - v3",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411270007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000NDB - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v5",inactive,"7-day click or 1-day view",,,1157,1.104581,,"Using campaign budget",0,21.49,Ongoing,Average,Average,"Below average - Bottom 35% of ads",1278,16.815336,4,,5.3725,0.312989,6,0.469484,3.581667,3,7.163333,18.57389801,0,,Canada,120244695411310007,0,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v7",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411320007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v6",archived,"7-day click or 1-day view",,,733,1.122783,,"Using campaign budget",0,3.54,Ongoing,"Above average",Average,"Below average - Bottom 35% of ads",823,4.301337,2,,1.77,0.243013,2,0.243013,1.77,2,1.77,4.82946794,0,,Canada,120244695411330007,0,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Canada - 67% - v12",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411340007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - v4",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411390007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Spring Break Canada - v2",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120244695411410007,,"can + aus - tof - all",120244695411350007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v4",inactive,"7-day click or 1-day view",,,64,1.0625,,"Using campaign budget",0,2.12,Ongoing,-,-,-,68,31.176471,1,,2.12,1.470588,1,1.470588,2.12,1,2.12,33.125,0,,Australia,120244698432960007,0,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Australia - Australia Launch - v7",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698432980007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v2",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433000007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000BUNDLE - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v12",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433010007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Australia - Australia Launch - v4",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433050007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000BUNDLE - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Autumn Sale Australia 67% - v12",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433060007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000NDB - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v13",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433080007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v17",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433090007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v5",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433100007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000NDB - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v15",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433110007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v3",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433120007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v11",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433130007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v10",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433140007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v9",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433160007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v1",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433180007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v21",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433200007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Australia - Australia Launch - v2",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433210007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v6",inactive,"7-day click or 1-day view",,,3359,1.239952,,"Using campaign budget",0,48.97,Ongoing,Average,Average,"Below average - Bottom 35% of ads",4165,11.757503,25,,1.9588,0.60024,32,0.768307,1.530313,20,2.4485,14.57874367,0,,Australia,120244698433230007,0,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v7",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433240007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Autumn Sale Australia 67% - new concepts v6",archived,"7-day click or 1-day view",,,953,1.235047,,"Using campaign budget",0,12.94,Ongoing,Average,Average,"Below average - Bottom 35% of ads",1177,10.994053,4,,3.235,0.339847,6,0.509771,2.156667,5,2.588,13.57817419,0,,Australia,120244698433330007,0,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000NDB - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Autumn Sale Australia 67% - v13",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433360007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Autumn Sale Australia 67% - v7",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433390007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Australia - Australia Launch - v4",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433430007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Australia - Australia Launch - v19",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433450007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006EA - NOBL Australia - Australia Launch - v13",active,"7-day click or 1-day view",47,actions:offsite_conversion.fb_pixel_purchase,150603,2.748777,182.81978723,"Using campaign budget",0,8592.53,Ongoing,Average,Average,"Below average - Bottom 35% of ads",413974,20.756207,4981,,1.725061,1.203216,7370,1.780305,1.165879,5106,1.68283,57.05417555,2.61011018,,Australia,120244698433460007,45.74792558,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v20",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433490007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000AIO - 001NYS - 002TC - 004Multi - 005SA - 008BoF - 006SBS - Autumn Sale Australia 67% - v6",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433500007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"000EBUN - 001NYS - 002 - 004Multi - 005SA - 008BoF - 006ND - NOBL Day Sale Australia - 67% - v16",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Australia,120244698433530007,,"can + aus - tof - all",120244698432940007
2026-06-07,2026-07-06,"011926_AllanAnthonySmithCluelesAndWhenDidCarryOnsCluelesAndWhenDidCarryOnsTOF1_v1_AIO_Evergreen - 001NYS - 002TC - 000AIO - 003011926_AllanAnthonySmithCluelesAndWhenDidCarryOnsCluelesAndWhenDidCarryOnsTOF1_v1_AIO_Evergreen - 004NVB - 005US - 006SavvyTraveler - 007DEMO - 00840s - 009MAI - 010V1D - 011AMA - 012ENG - 013AAB",archived,"7-day click or 1-day view",,,736,1.076087,,"Using campaign budget",0,27.94,Ongoing,-,-,-,792,35.277778,8,,3.4925,1.010101,10,1.262626,2.794,2,13.97,37.96195652,0,15.530303,"usa -  asc+ t-roas - all – losers",120244699189150007,0,"usa -  asc+ t-roas - all – losers",120243153936160007
2026-06-07,2026-07-06,"020926_InstagramSSDiscountOpensTOF1_AIO_Evergreen - 001NYS - 002TC - 000AIO - 003020926_InstagramSSDiscountOpensTOF1_AIO_Evergreen - 004MULTI - 005SA - 006SavvyTraveler - 007MON - 00820s - 009FAI - 010V1E - 011MULTI - 012ENG - 013AAA",archived,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,998,1.07515,40.38,"Using campaign budget",0,40.38,Ongoing,Average,-,-,1073,37.632805,10,,4.038,0.931966,13,1.211556,3.106154,7,5.768571,40.46092184,2.7667162,15.936626,"usa -  asc+ t-roas - all – losers",120244699189170007,68.37995948,"usa -  asc+ t-roas - all – losers",120243153936160007
2026-06-07,2026-07-06,"012626_AllanAnthonySmithGfGotDontBuyTOF1_V1_AIO_Evergreen - 001NYS - 002TC - 000AIO - 003012626_AllanAnthonySmithGfGotDontBuyTOF1_V1_AIO_Evergreen - 004NVB - 005US - 006SavvyTraveler - 007DEMO - 00850s - 009MULTI - 010V1B - 011AMA - 012ENG - 013AAB",active,"7-day click or 1-day view",2,actions:offsite_conversion.fb_pixel_purchase,1641,1.104814,22.145,"Using campaign budget",0,44.29,Ongoing,Average,-,-,1813,24.429123,28,,1.581786,1.544402,35,1.930502,1.265429,18,2.460556,26.98964046,16.44547302,12.244898,"usa -  asc+ t-roas - all – losers",120244699189190007,609.32538324,"usa -  asc+ t-roas - all – losers",120243153936160007
